"Site","IdGenotype","TreeId","Plot","BlockNumber","LineNumber","TreeNumber","PhytomerNumber","ObservationDate","MAP","WholeLeafFreshWeight","RachisLength","RachisFreshWeight","RachisWC","RachisDryWeight","PetioleLength","PetioleFreshWeight","PetioleWC","PetioleDryWeight","NumberOfLeaflets","LeafletsFreshWeight","LeafletsWC","LeafletsDryWeight","AverageLeafletSampleLengthBase","AverageLeafletSampleLengthMidd","AverageLeafletSampleLengthTop","AverageLeafletSampleWidthBase","AverageLeafletSampleWidthMidd","AverageLeafletSampleWidthTop","LW_ratio_base","LW_ratio_midd","LW_ratio_top","AverageleafletAreaBase","AverageleafletAreaMidd","AverageleafletAreaTop","AverageSLABase","AverageSLAMidd","AverageSLATop","LeafArea","LAI"
"TOWE","GE16","TOWE_POGP37_1_GE16_19_10","POGP37",1,19,10,82,2018-07-23,73,2.52,416,1.24,0.6428447828344,0.442872469285344,57.2,0.7,0.699796282149223,0.210142602495544,254,2.52,0.541363725682845,1.15576341127923,75.7,90,70.3,2.5,4.6,3.8,30.28,19.5652173913043,18.5,132.475,289.8,186.998,48.6503856041131,106.426735218509,68.6735218508997,5.1585114,2.36053481664
"TOWE","GE16","TOWE_POGP37_1_GE16_19_10","POGP37",1,19,10,105,2019-08-08,86,3.78,482,2.02,0.657698056801196,0.691449925261585,NA,NA,NA,NA,280,3.78,0.533683105981112,1.7626778593914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWE","GE16","TOWE_POGP37_1_GE16_19_10","POGP37",1,19,10,125,2020-08-13,98,3.9,490,2.04,0.661809045226131,0.689909547738694,57,0.94,0.638888888888889,0.339444444444444,295,3.9,0.522321428571428,1.86294642857143,63.6,89,69.3,2.8,4.8,3.9,22.7142857142857,18.5416666666667,17.7692307692308,124.656,299.04,189.189,41.1179769103903,98.6388125343595,62.4042880703683,6.0267025,2.757819064
"TOWE","GE16","TOWE_POGP37_1_GE16_19_10","POGP37",1,19,10,147,2021-10-14,112,5.98,497,2.54,0.665277096615988,0.85019617459539,66.3,1.32,0.629335976214073,0.489276511397423,306,5.98,0.521086196255914,2.86390454638963,62.5,95,80.9,3,4.9,5,20.8333333333333,19.3877551020408,16.18,131.25,325.85,283.15,33.8273195876289,83.9819587628866,72.9768041237113,7.55055,3.45513168
"TOWE","GE16","TOWE_POGP37_1_GE16_19_10","POGP37",1,19,10,163,2022-09-30,123,6.32,510,2.7,0.690918089581787,0.834521158129176,61.5,1.26,0.699828892691273,0.378215595208995,294,6.32,0.539679683282347,2.90922440165557,75.8,93,78.8,3.4,5.25,4.7,22.2941176470588,17.7142857142857,16.7659574468085,180.404,341.775,259.252,42.3152462861611,80.1661454261142,60.8096950742768,7.6580238,3.50431169088
"TOWE","GE16","TOWE_POGP37_1_GE16_19_10","POGP37",1,19,10,180,2023-09-11,135,5.24,488,2.3,0.689077730567358,0.715121219695076,62.5,1.18,0.697981559930227,0.356381759282332,303,5.24,0.538116591928251,2.42026905829596,83.75,91.8,68,5.9,4.9,3.35,14.1949152542373,18.734693877551,20.2985074626866,345.8875,314.874,159.46,100.743932038835,91.7108737864077,46.4446601941748,8.28423715,3.79086691984
"TOWE","GE09","TOWE_POGP37_3_GE09_19_13","POGP37",3,19,13,55,2017-07-05,61,1.78,365,0.86,0.6476975470115,0.30298010957011,37.4,0.4,0.689849111766309,0.124060355293476,239,1.78,0.537837427964817,0.822649378222627,55.1,81.35,67.85,1.6,3.55,2.9,34.4375,22.9154929577465,23.3965517241379,61.712,202.15475,137.7355,30.3750615258409,99.50192780968,67.7943396226415,3.19943125833333,1.46405974381333
"TOWE","GE09","TOWE_POGP37_3_GE09_19_13","POGP37",3,19,13,82,2018-07-23,73,2.68,438,1.44,0.659948114148873,0.489674715625623,63,0.82,0.686036036036036,0.25745045045045,264,2.68,0.547853963708799,1.21175137726042,64.25,83.8,65.6,2.5,4.5,3.8,25.7,18.6222222222222,17.2631578947368,112.4375,263.97,174.496,46.4393887244441,109.025951676189,72.0710401321677,4.8479508,2.21842228608
"TOWE","GE09","TOWE_POGP37_3_GE09_19_13","POGP37",3,19,13,107,2019-08-08,86,5.42,470,2.24,0.643334157803611,0.798931486519911,63,0.82,0.675675675675676,0.265945945945946,284,5.42,0.555578771416632,2.40876305892186,64.25,83.8,65.6,2.5,4.5,3.8,25.7,18.6222222222222,17.2631578947368,112.4375,263.97,174.496,31.7172073342736,74.4626234132581,49.2231311706629,5.2152198,2.38648458048
"TOWE","GE09","TOWE_POGP37_3_GE09_19_13","POGP37",3,19,13,127,2020-08-13,98,5.88,509,2.74,0.651721575427297,0.954282883329205,71.2,1.58,0.644499381953028,0.561690976514215,300,5.88,0.527884398284037,2.77603973808986,72.9,92.6,73.5,3.2,4.5,4.5,22.78125,20.5777777777778,16.3333333333333,163.296,291.69,231.525,46.8568149210904,83.6987087517934,66.4347202295552,6.86511,3.141474336
"TOWE","GE09","TOWE_POGP37_3_GE09_19_13","POGP37",3,19,13,148,2021-10-14,112,8.12,523,3.42,0.638977635782748,1.234696485623,86.1,2.32,0.589426877470356,0.952529644268775,321,8.12,0.526461295418641,3.84513428120063,80.5,95.8,84.5,3.1,4.5,5.1,25.9677419354839,21.2888888888889,16.5686274509804,174.685,301.77,301.665,43.7076730608841,75.5054211843203,75.4791492910759,8.325884,3.8099245184
"TOWE","GE09","TOWE_POGP37_3_GE09_19_13","POGP37",3,19,13,166,2022-09-29,123,8.3,502,3.5,0.663842511836531,1.17655120857214,72.4,2.08,0.674052191038897,0.677971442639094,330,8.3,0.542740619902121,3.7952528548124,83.55,101,90.6,3.8,4.5,4.7,21.9868421052632,22.4444444444444,19.2765957446809,222.243,318.15,298.074,47.5725294327506,68.1020335354977,63.8046378879772,9.223137,4.2205074912
"TOWE","GE09","TOWE_POGP37_3_GE09_19_13","POGP37",3,19,13,188,2023-09-11,135,6.42,520,3.1,0.687562189054726,0.968557213930348,61,1.14,0.708665338645418,0.332121513944223,313,6.42,0.556969821391911,2.84425374666393,71.45,94.25,83.8,3.95,5.65,5.95,18.0886075949367,16.6814159292035,14.0840336134454,197.55925,372.75875,349.027,54.9284291010195,103.640060240964,97.0417979610751,9.59183283333333,4.38922270453333
"TOWE","GE09","TOWE_POGP37_3_GE09_19_14","POGP37",3,19,14,56,2017-07-05,61,1.36,339,0.64,0.631063882367478,0.236119115284814,33.5,0.28,0.631422170798355,0.10320179217646,235,1.36,0.52690463505594,0.643409696323921,47.6,66.65,62.05,1.2,3.1,2.6,39.6666666666667,21.5,23.8653846153846,39.984,144.6305,112.931,24.5601965601966,88.8393734643735,69.3679361179361,2.33077308333333,1.06656176293333
"TOWE","GE09","TOWE_POGP37_3_GE09_19_14","POGP37",3,19,14,84,2018-07-23,73,1.72,402,0.88,0.637009679062659,0.31943148242486,57.6,0.5,0.684077930802822,0.157961034598589,251,1.72,0.549081218677909,0.775580303873996,53.45,77.15,75.15,2.75,3.7,3.4,19.4363636363636,20.8513513513514,22.1029411764706,102.89125,199.8185,178.857,54.4542206933051,105.752050807092,94.6583752315427,4.029108475,1.84372003816
"TOWE","GE09","TOWE_POGP37_3_GE09_19_14","POGP37",3,19,14,110,2019-08-08,86,2.48,450,1.36,0.688581314878893,0.423529411764706,NA,NA,NA,NA,271,2.48,0.53502538071066,1.15313705583756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWE","GE09","TOWE_POGP37_3_GE09_19_14","POGP37",3,19,14,129,2020-08-13,98,3,451,1.58,0.644275557734739,0.562044618779112,75.2,1.06,0.667164179104478,0.352805970149254,289,3,0.519974226804124,1.44007731958763,52.2,81.8,67.8,2.2,4.4,4.2,23.7272727272727,18.5909090909091,16.1428571428571,80.388,251.944,199.332,32.3710067114094,101.453959731544,80.2679194630872,5.12169653333333,2.34368833365333
"TOWE","GE09","TOWE_POGP37_3_GE09_19_14","POGP37",3,19,14,151,2021-10-14,112,4.48,487,1.76,0.614229443623831,0.678956179222058,74.1,1.26,0.612285501119125,0.488520268589903,297,4.48,0.516220830961867,2.16733067729084,65,79.9,70.6,2.7,4.3,4.1,24.0740740740741,18.5813953488372,17.219512195122,122.85,240.499,202.622,43.3588235294118,84.882,71.5136470588235,5.6031129,2.56398446304
"TOWE","GE09","TOWE_POGP37_3_GE09_19_14","POGP37",3,19,14,169,2022-09-29,123,5,488,2.04,0.671470444553004,0.670200293111871,68.8,1.3,0.676230521889686,0.420900321543408,309,5,0.521256495040151,2.39371752479924,68.1,89.15,73.5,3,4.3,4.5,22.7,20.7325581395349,16.3333333333333,143.01,268.3415,231.525,42.3315244203256,79.4301430685742,68.5323137641835,6.62162795,3.03005694992
"TOWE","GE09","TOWE_POGP37_3_GE09_19_14","POGP37",3,19,14,182,2023-09-11,135,3.86,473,1.62,0.69560878243513,0.49311377245509,65.4,1.06,0.697947214076246,0.320175953079179,277,3.86,0.292349726775956,2.73153005464481,55.15,75.15,71.75,2.95,6.2,4.8,18.6949152542373,12.1209677419355,14.9479166666667,113.88475,326.151,241.08,29.313963963964,83.9513513513514,62.054054054054,6.28896875833333,2.87783210381333
"TOWE","GE09","TOWE_POGP37_3_GE09_19_15","POGP37",3,19,15,70,2017-07-05,61,2.52,394,1.22,0.656696527726364,0.418830236173836,55,0.74,0.7003920795009,0.221709861169334,258,2.52,0.545233576399294,1.14601138747378,61.95,82.75,65.5,2,3.8,3.25,30.975,21.7763157894737,20.1538461538462,86.73,220.115,149.0125,38.1007468150535,96.6971738175428,65.4616342070581,3.9203745,1.7939633712
"TOWE","GE09","TOWE_POGP37_3_GE09_19_15","POGP37",3,19,15,100,2018-07-23,73,2.94,434,1.52,0.682649420160571,0.482372881355932,73.6,0.96,0.673255148741419,0.313675057208238,265,2.94,0.567807654458895,1.27064549589085,60.4,85.3,80.6,2.3,3.8,3.6,26.2608695652174,22.4473684210526,22.3888888888889,97.244,226.898,203.112,35.9054769230769,83.7777230769231,74.9952,4.65741033333333,2.13123096853333
"TOWE","GE09","TOWE_POGP37_3_GE09_19_15","POGP37",3,19,15,128,2019-08-08,86,3.32,453,1.8,0.686806411837238,0.563748458692972,NA,NA,NA,NA,300,3.32,0.556804592202822,1.47140875388663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWE","GE09","TOWE_POGP37_3_GE09_19_15","POGP37",3,19,15,150,2020-08-13,98,3.96,457,1.96,0.666999500748877,0.652680978532202,70.2,1.36,0.691693689199302,0.41929658268895,299,3.96,0.544967097245918,1.80193029490617,66.1,91.6,72.6,2.9,5.1,4.1,22.7931034482759,17.9607843137255,17.7073170731707,134.183,327.012,208.362,43.1225495447241,105.092233529727,66.9615425816818,6.67325143333333,3.05367985589333
"TOWE","GE09","TOWE_POGP37_3_GE09_19_15","POGP37",3,19,15,177,2021-10-18,112,6.3,507,2.68,0.694444444444444,0.818888888888889,84.3,1.5,0.636967757814423,0.544548363278366,310,6.3,0.583850931677019,2.62173913043478,69,94.6,79.6,2.5,4.9,4.5,27.6,19.3061224489796,17.6888888888889,120.75,324.478,250.74,37.2876994338651,100.19907359753,77.4287184765826,7.19166933333333,3.29090788693333
"TOWE","GE09","TOWE_POGP37_3_GE09_19_15","POGP37",3,19,15,198,2022-09-29,123,6.28,492,2.8,0.693392724573125,0.858500371195249,75,1.58,0.723262690980779,0.43724494825037,327,6.28,0.562354625156558,2.74841295401682,77.7,90.6,81.6,3.7,5.55,5.55,21,16.3243243243243,14.7027027027027,201.243,351.981,317.016,49.3645952575634,86.3403924775143,77.7635322976288,9.485616,4.3406178816
"TOWE","GE09","TOWE_POGP37_3_GE09_19_15","POGP37",3,19,15,217,2023-09-11,135,5.84,483,2.44,0.701416015625,0.728544921875,65.7,1.48,0.703785644051131,0.438397246804326,311,5.84,0.548169556840077,2.63868978805395,76.35,91.05,70.5,5.85,6.5,3.7,13.0512820512821,14.0076923076923,19.0540540540541,312.65325,414.2775,182.595,79.9965671641791,105.998507462687,46.7194029850746,9.428750275,4.31459612584
"TOWE","GE13","TOWE_POGP37_2_GE13_19_18","POGP37",2,19,18,28,2016-06-10,48,1.58,281,0.7,0.694118737544608,0.214116883718775,20,0.2,0.733529470100162,0.0532941059799676,269,1.58,0.585532084495815,0.654859306496612,56.95,73.05,55,1.95,3.95,1.95,29.2051282051282,18.4936708860759,28.2051282051282,77.73675,201.98325,75.075,44.8524377343975,116.540003846524,43.3166650639485,3.1813285,1.4557759216
"TOWE","GE13","TOWE_POGP37_2_GE13_19_18","POGP37",2,19,18,63,2017-07-05,61,2.52,353,1.22,0.702445417006651,0.363016591251885,40.5,0.52,0.699431958508274,0.156295381575698,292,2.52,0.567580600716451,1.08969688619454,50,79.5,62.45,1.7,3.25,3.1,29.4117647058824,24.4615384615385,20.1451612903226,59.5,180.8625,135.5165,28.4371515054963,86.4405767086188,64.7681217141947,3.6585556,1.67415504256
"TOWE","GE13","TOWE_POGP37_2_GE13_19_18","POGP37",2,19,18,90,2018-07-23,73,3.06,407,1.64,0.662230002831913,0.553942795355662,57.5,0.8,0.673705583756345,0.261035532994924,294,3.06,0.56042790204226,1.34509061975069,63,87,77.9,2.2,4,3.9,28.6363636363636,21.75,19.974358974359,97.02,243.6,212.667,39.0265486725664,97.98873692679,85.5458567980692,5.4222126,2.48120448576
"TOWE","GE13","TOWE_POGP37_2_GE13_19_18","POGP37",2,19,18,114,2019-08-08,86,3.54,418,1.9,0.720861172976986,0.530363771343727,NA,NA,NA,NA,296,3.54,0.553666312433581,1.58002125398512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWE","GE13","TOWE_POGP37_2_GE13_19_18","POGP37",2,19,18,135,2020-08-14,98,4.8,458,2.26,0.656647987773816,0.775975547631177,59,1.28,0.658290219265829,0.437388519339739,329,4.8,0.566806242862581,2.07933003425961,67.3,88.4,78.9,2.9,4.2,4.4,23.2068965517241,21.047619047619,17.9318181818182,136.619,259.896,243.012,36.0155536028119,68.5138840070299,64.0629173989455,7.01347943333333,3.20936818869333
"TOWE","GE13","TOWE_POGP37_2_GE13_19_18","POGP37",2,19,18,158,2021-10-18,112,6.26,500,2.74,0.684367245657568,0.864833746898263,61.2,1.3,0.654007398273736,0.449790382244143,355,6.26,0.581584292484767,2.61928232904536,54.3,90,85.7,2,4.3,4.3,27.15,20.9302325581395,19.9302325581395,76.02,270.9,257.957,24.6019417475728,87.6699029126214,83.4812297734628,7.15771116666667,3.27536862986667
"TOWE","GE13","TOWE_POGP37_2_GE13_19_18","POGP37",2,19,18,174,2022-09-29,123,5.96,462,3.52,0.68986568986569,1.09167277167277,59.1,1.34,0.700665188470067,0.401108647450111,313,5.96,0.530909090909091,2.79578181818182,69.8,88.95,81.1,2.2,4.6,4.9,31.7272727272727,19.3369565217391,16.5510204081633,107.492,286.419,278.173,29.4095759233926,78.3636114911081,76.1075239398085,7.0120764,3.20872616064
"TOWE","GE13","TOWE_POGP37_2_GE13_19_18","POGP37",2,19,18,191,2023-09-14,135,5.18,470,2.34,0.68040473840079,0.747852912142152,49,0.98,0.682625863770977,0.311026653504442,338,5.18,0.517652671755725,2.49855916030534,67.5,87.55,83.9,2.95,4.8,2.95,22.8813559322034,18.2395833333333,28.4406779661017,139.3875,294.168,173.2535,41.3612759643917,87.2902077151335,51.4105341246291,6.83671473333333,3.12848066197333
"TOWE","GE13","TOWE_POGP37_2_GE13_19_19","POGP37",2,19,19,24,2016-06-10,48,1.58,320,0.7,0.685887127651428,0.219879010644,23,0.22,0.699255614040552,0.0661637649110786,267,1.58,0.572778433960953,0.675010074341694,66.25,68.3,53.25,2.4,4.15,2.95,27.6041666666667,16.4578313253012,18.0508474576271,111.3,198.4115,109.96125,54.3015124410473,96.8018376971865,53.648357456497,3.735087475,1.70917602856
"TOWE","GE13","TOWE_POGP37_2_GE13_19_19","POGP37",2,19,19,56,2017-07-05,61,2.76,358,1.35,0.720396929229098,0.377464145540717,33.5,0.51,0.726136560496944,0.139670354146559,282,2.76,0.576416204886732,1.16909127451262,59.6,78.25,63.5,1.9,4.1,3.05,31.3684210526316,19.0853658536585,20.8196721311475,79.268,224.5775,135.5725,32.2380532772995,91.3349827153799,55.1369213041415,4.1305292,1.89013016192
"TOWE","GE13","TOWE_POGP37_2_GE13_19_19","POGP37",2,19,19,82,2018-07-23,73,3.14,422,1.64,0.669384619197502,0.542209224516097,50,0.77,0.63407559331966,0.281761793143862,301,3.14,0.558331677124443,1.38683853382925,57.6,81.3,73.9,2.1,4,3.6,27.4285714285714,20.325,20.5277777777778,84.672,227.64,186.228,32.6582669066598,87.8014913859604,71.8287477500643,5.002018,2.2889234368
"TOWE","GE13","TOWE_POGP37_2_GE13_19_19","POGP37",2,19,19,105,2019-08-13,86,4.32,448,2.24,0.699535111328603,0.67304135062393,NA,NA,NA,NA,319,4.32,0.533946830265849,2.01334969325153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWE","GE13","TOWE_POGP37_2_GE13_19_19","POGP37",2,19,19,123,2020-08-14,98,6.36,473,2.48,0.685935935935936,0.778878878878879,53.2,1.14,0.660158180919427,0.387419673751854,336,6.36,0.571787058612655,2.72343430722352,74.7,90.5,75.7,2.7,4.4,4.5,27.6666666666667,20.5681818181818,16.8222222222222,141.183,278.74,238.455,35.4582670573462,70.0058601925492,59.8882377563834,7.3738336,3.37426625536
"TOWE","GE13","TOWE_POGP37_2_GE13_19_19","POGP37",2,19,19,147,2021-10-18,112,6.1,490,2.64,0.655745842640854,0.908830975428146,52.3,1.14,0.657992565055762,0.389888475836431,331,6.1,0.572154868987094,2.60985529917872,63.1,92.8,77.6,2.5,4.7,4.4,25.24,19.7446808510638,17.6363636363636,110.425,305.312,239.008,30.2810786106033,83.7235831809872,65.5414990859232,7.22401983333333,3.30571147573333
"TOWE","GE13","TOWE_POGP37_2_GE13_19_19","POGP37",2,19,19,164,2022-09-29,123,6.5,494,2.94,0.674626865671642,0.956597014925373,50.5,1.28,0.704023697852382,0.378849666748951,334,6.5,0.550142755174875,2.92407209136331,78.8,95.85,84.2,2.5,4.8,5.6,31.52,19.96875,15.0357142857143,137.9,322.056,330.064,32.8203094010313,76.6495834986116,78.5554938516462,8.795556,4.0248464256
"TOWE","GE13","TOWE_POGP37_2_GE13_19_19","POGP37",2,19,19,181,2023-09-14,135,5.52,478,2.46,0.670022096734594,0.8117456420329,51,1.1,0.699475393454909,0.3305770671996,341,5.52,0.513700155936734,2.68437513922923,76.5,98.5,78.95,2.95,4.85,4.65,25.9322033898305,20.3092783505155,16.9784946236559,157.9725,334.4075,256.98225,43.4189189189189,91.9122766834631,70.6318598259276,8.51775090833333,3.89772281565333
"TOWE","GE13","TOWE_POGP37_2_GE13_19_20","POGP37",2,19,20,26,2016-06-10,48,1.56,290,0.72,0.686372696776703,0.225811658320774,20,0.2,0.709829349333849,0.0580341301332301,267,1.56,0.578987983684269,0.656778745452541,57.05,69.25,59.55,1.8,3.65,2.9,31.6944444444444,18.972602739726,20.5344827586207,71.883,176.93375,120.8865,37.6449332285939,92.6597276774024,63.3079340141398,3.290358925,1.50566824408
"TOWE","GE13","TOWE_POGP37_2_GE13_19_20","POGP37",2,19,20,51,2017-07-06,61,2.29,328,1.09,0.705327441537163,0.321193088724492,25.5,0.33,0.708324023733274,0.0962530721680197,282,2.29,0.56018592212919,1.00717423832415,48.25,74.05,60.5,1.7,3.7,2.85,28.3823529411765,20.0135135135135,21.2280701754386,57.4175,191.7895,120.6975,24.9370249728556,83.2961997828447,52.4201954397394,3.4771023,1.59112201248
"TOWE","GE13","TOWE_POGP37_2_GE13_19_20","POGP37",2,19,20,83,2018-07-23,73,2.86,392,1.48,0.716097738119942,0.420175347582486,47.5,0.66,0.720578275592602,0.184418338108883,290,2.86,0.570929507174049,1.22714160948222,67.7,99.8,80.2,3.3,4.8,5,20.5151515151515,20.7916666666667,16.04,156.387,335.328,280.7,68.211834835708,146.261122419308,122.433847048561,7.46667833333333,3.41675200533333
"TOWE","GE13","TOWE_POGP37_2_GE13_19_20","POGP37",2,19,20,107,2019-08-13,86,3.54,420,1.82,0.717013888888889,0.515034722222222,NA,NA,NA,NA,306,3.54,0.546202867764206,1.60644184811471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOWE","GE13","TOWE_POGP37_2_GE13_19_20","POGP37",2,19,20,128,2020-08-14,98,4.6,416,2.04,0.691757156959526,0.628815399802567,45,0.26,0.724421209858103,0.0716504854368932,316,4.6,0.586918772911441,1.90017364460737,63.6,88.1,75.6,2.6,4.8,4.2,24.4615384615385,18.3541666666667,18,115.752,296.016,222.264,32.4386735170481,82.9563755254554,62.2879028491359,6.6784704,3.05606805504
"TOWE","GE13","TOWE_POGP37_2_GE13_19_20","POGP37",2,19,20,151,2021-10-18,112,6.3,480,2.6,0.647567300568042,0.916325018523092,56.4,1.32,0.640873015873016,0.474047619047619,322,6.3,0.592019543973941,2.57027687296417,61.2,94.4,80.8,2.4,4.4,4.1,25.5,21.4545454545455,19.7073170731707,102.816,290.752,231.896,30.7832335329341,87.051497005988,69.4299401197605,6.7133136,3.07201230336
"TOWE","GE13","TOWE_POGP37_2_GE13_19_20","POGP37",2,19,20,172,2022-09-27,123,4.94,485,2.28,0.656334563345633,0.783557195571956,46.7,0.56,0.633928571428572,0.205,328,4.94,0.545301699981319,2.24620960209228,71.1,92.85,88.25,2.35,4.85,4.2,30.2553191489362,19.1443298969072,21.0119047619048,116.9595,315.22575,259.455,28.8314297452753,77.7056080525883,63.9576828266228,7.5619334,3.46034072384
"TOWE","GE13","TOWE_POGP37_2_GE13_19_20","POGP37",2,19,20,190,2023-09-14,135,5.54,450,2.28,0.706127450980392,0.670029411764706,51.5,1.18,0.701805758906784,0.351869204489995,330,5.54,0.524673735725938,2.6333075040783,75.23,97.8,87.05,3.1,4.65,4.8,24.2677419354839,21.0322580645161,18.1354166666667,163.2491,318.339,292.488,42.0203603603604,81.9405405405405,75.2864864864865,8.5148371,3.89638945696
"TOWE","GE08","TOWE_POGP37_2_GE08_19_23","POGP37",2,19,23,25,2016-06-10,48,2.3,361,1.18,0.678748420950345,0.379076863278593,51,0.68,0.699441041802937,0.204380091574003,250,2.3,0.552262739042642,1.02979570020192,60,77.9,56.25,2.5,4.6,3.2,24,16.9347826086957,17.578125,105,250.838,126,41.7827298050139,99.8161559888579,50.1392757660167,4.01531666666667,1.83740890666667
"TOWE","GE08","TOWE_POGP37_2_GE08_19_23","POGP37",2,19,23,57,2017-07-06,61,3.56,484,2,0.693053311793215,0.61389337641357,76,1.45,0.695135215306274,0.442053937805903,283,3.56,0.525818574958814,1.68808587314662,56.3,88.25,68.65,1.9,4.85,3.7,29.6315789473684,18.1958762886598,18.5540540540541,74.879,299.60875,177.8035,24.3892296835134,97.5871288203681,57.9133054665871,5.20994745833333,2.38407195693333
"TOWE","GE08","TOWE_POGP37_2_GE08_19_23","POGP37",2,19,23,74,2018-07-23,73,4.82,552,2.72,0.631429418449528,1.00251198181728,80.4,1.94,0.743122298499873,0.498342740910247,307,4.82,0.621476510067114,1.82448322147651,60,93.8,77.75,2.9,4.9,4.5,20.6896551724138,19.1428571428571,17.2777777777778,121.8,321.734,244.9125,39.2649903288201,103.718246292714,78.9530947775629,7.04510251666667,3.22383891162667
"TOWE","GE08","TOWE_POGP37_2_GE08_19_23","POGP37",2,19,23,96,2019-08-12,86,5.98,6.02,3.56,0.67180890768848,1.16836028862901,NA,NA,NA,NA,310,5.98,0.502,2.97804,68.3,101.9,88.8,3.2,6,5.2,21.34375,16.9833333333333,17.0769230769231,152.992,427.98,323.232,30.7212851405623,85.9397590361446,64.9060240963855,9.34344133333333,4.27555875413333
"TOWE","GE08","TOWE_POGP37_2_GE08_19_23","POGP37",2,19,23,113,2020-08-14,98,7.04,571,3.8,0.725125628140704,1.04452261306533,92,2.66,0.739578224619912,0.692721922511035,323,7.04,0.583433953151413,2.93262496981405,67.3,100,95.9,3.6,6,6.5,18.6944444444444,16.6666666666667,14.7538461538462,169.596,420,436.345,29.4949565217391,73.0434782608696,75.8860869565217,11.0459647666667,5.05463347722667
"TOWE","GE08","TOWE_POGP37_2_GE08_19_23","POGP37",2,19,23,132,2021-10-18,112,8.54,575,3.48,0.695306679910603,1.0603327539111,87.8,2.42,0.66243148978575,0.816915794718485,330,8.54,0.561293984108967,3.74654937570942,63.3,88.4,79.8,2.6,4.5,5,24.3461538461538,19.6444444444444,15.96,115.206,278.46,279.3,29.8075032341526,72.0465717981889,72.2639068564036,7.402626,3.3874416576
"TOWE","GE08","TOWE_POGP37_2_GE08_19_23","POGP37",2,19,23,154,2022-09-29,123,7.9,605,4.04,0.707975460122699,1.17977914110429,66.9,1.12,0.96897493174485,0.0347480764457682,328,7.9,0.572450248756219,3.37764303482587,79.9,100.4,93,3.35,6.65,6,23.8507462686567,15.0977443609023,15.5,187.3655,467.362,390.6,40.8797454545455,101.969890909091,85.2218181818182,11.428914,5.2298710464
"TOWE","GE08","TOWE_POGP37_2_GE08_19_23","POGP37",2,19,23,165,2023-09-14,135,9.28,566,3.8,0.675490196078431,1.23313725490196,93.4,2.84,0.721197007481297,0.791800498753117,321,9.28,0.52827140549273,4.37764135702746,77.7,97.2,87.7,4,6,6.8,19.425,16.2,12.8970588235294,217.56,408.24,417.452,44.7041095890411,83.8849315068493,85.7778082191781,11.1627964,5.10809563264
